,date,exchange,open,high,low,close,volume,number_of_trades,volume_weighted_average_price
686,2021-09-18T07:00:00Z,ERSX,635.7,635.72,635.67,635.67,0.2761,4,635.7005287939
687,2021-09-18T07:08:00Z,ERSX,636.35,636.35,636.35,636.35,0.0521,1,636.35
688,2021-09-18T07:09:00Z,ERSX,636.42,636.42,636.42,636.42,0.0323,1,636.42
689,2021-09-18T07:10:00Z,ERSX,636.41,636.41,636.41,636.41,0.0201,1,636.41
690,2021-09-18T07:13:00Z,ERSX,636.49,636.49,636.49,636.49,0.0124,1,636.49
691,2021-09-18T07:21:00Z,ERSX,636.57,636.57,636.57,636.57,0.1964,1,636.57
692,2021-09-18T07:24:00Z,ERSX,636.3,636.3,636.3,636.3,0.0876,1,636.3
693,2021-09-18T07:25:00Z,ERSX,635.85,635.92,635.85,635.87,0.2058,3,635.8874295432
694,2021-09-18T07:26:00Z,ERSX,636.11,636.11,636.11,636.11,0.1966,1,636.11
695,2021-09-18T07:28:00Z,ERSX,635.54,635.54,635.54,635.54,0.1107,1,635.54
696,2021-09-18T07:42:00Z,ERSX,635.98,635.98,635.98,635.98,0.0748,1,635.98
697,2021-09-18T07:55:00Z,ERSX,634.46,634.54,634.46,634.54,8.0,3,634.53803
698,2021-09-18T07:57:00Z,ERSX,635.15,635.36,635.15,635.36,0.3871,2,635.2567088608
699,2021-09-18T07:59:00Z,ERSX,635.34,635.34,635.34,635.34,0.1967,1,635.34
700,2021-09-18T08:02:00Z,ERSX,638.25,638.25,637.34,637.34,0.5447,3,637.8468992106
701,2021-09-18T08:04:00Z,ERSX,637.23,637.23,637.23,637.23,0.1961,1,637.23
702,2021-09-18T08:05:00Z,ERSX,637.16,637.16,636.93,636.93,0.3924,2,637.045
703,2021-09-18T08:07:00Z,ERSX,636.96,636.96,636.83,636.83,0.3924,2,636.895
704,2021-09-18T08:13:00Z,ERSX,636.26,636.26,636.26,636.26,0.1965,1,636.26
705,2021-09-18T08:24:00Z,ERSX,636.42,636.54,636.42,636.54,0.3928,2,636.48
706,2021-09-18T08:30:00Z,ERSX,635.52,635.52,635.52,635.52,0.1967,1,635.52
707,2021-09-18T08:34:00Z,ERSX,635.82,635.82,635.82,635.82,0.1944,1,635.82
708,2021-09-18T08:41:00Z,ERSX,636.24,636.24,636.08,636.08,0.1669,2,636.1917795087
709,2021-09-18T08:42:00Z,ERSX,635.55,635.55,635.55,635.55,0.0313,1,635.55
710,2021-09-18T08:45:00Z,ERSX,636.22,636.59,635.62,635.62,0.3538,3,636.3098247598
711,2021-09-18T08:46:00Z,ERSX,635.86,635.86,635.86,635.86,0.0733,1,635.86
712,2021-09-18T08:49:00Z,ERSX,635.32,635.32,635.32,635.32,0.0316,1,635.32
713,2021-09-18T08:54:00Z,ERSX,635.2,635.2,635.19,635.19,0.0318,2,635.196163522
714,2021-09-18T09:02:00Z,ERSX,635.08,635.08,635.08,635.08,0.0217,1,635.08
715,2021-09-18T09:05:00Z,ERSX,634.57,634.57,634.57,634.57,0.0135,1,634.57
716,2021-09-18T09:20:00Z,ERSX,634.96,634.96,634.17,634.17,0.3323,2,634.6221757448
717,2021-09-18T09:21:00Z,ERSX,634.27,634.27,634.27,634.27,0.088,1,634.27
718,2021-09-18T09:29:00Z,ERSX,633.16,633.16,633.16,633.16,0.1974,1,633.16
719,2021-09-18T09:30:00Z,ERSX,633.06,633.06,633.06,633.06,0.1974,1,633.06
720,2021-09-18T09:47:00Z,ERSX,632.43,632.43,632.43,632.43,0.1977,1,632.43
721,2021-09-18T09:49:00Z,ERSX,632.36,632.36,632.15,632.15,0.3953,2,632.2549734379
722,2021-09-18T09:54:00Z,ERSX,633.26,633.26,633.26,633.26,0.1974,1,633.26
723,2021-09-18T10:01:00Z,ERSX,634.03,634.03,634.03,634.03,0.1972,1,634.03
724,2021-09-18T10:06:00Z,ERSX,633.71,633.71,633.71,633.71,0.1972,1,633.71
725,2021-09-18T10:07:00Z,ERSX,632.35,632.96,632.35,632.96,0.3836,2,632.6640641293
726,2021-09-18T10:08:00Z,ERSX,633.19,633.19,633.19,633.19,0.1975,1,633.19
727,2021-09-18T10:09:00Z,ERSX,633.06,633.06,633.06,633.06,0.1975,1,633.06
728,2021-09-18T10:12:00Z,ERSX,633.74,633.74,633.74,633.74,0.1973,1,633.74
729,2021-09-18T10:15:00Z,ERSX,633.16,633.16,633.16,633.16,0.3949,2,633.16
730,2021-09-18T10:16:00Z,ERSX,633.66,633.66,633.66,633.66,0.1973,1,633.66
731,2021-09-18T10:19:00Z,ERSX,634.54,634.54,634.54,634.54,0.197,1,634.54
732,2021-09-18T10:25:00Z,ERSX,635.55,636.14,635.55,636.04,0.5417,3,635.9417666605
733,2021-09-18T10:29:00Z,ERSX,635.61,635.61,635.61,635.61,0.1967,1,635.61
734,2021-09-18T10:56:00Z,ERSX,633.64,633.64,633.64,633.64,0.1817,1,633.64
735,2021-09-18T11:00:00Z,ERSX,633.22,633.22,633.22,633.22,0.1974,1,633.22
736,2021-09-18T11:06:00Z,ERSX,634.93,634.93,634.93,634.93,0.1803,1,634.93
737,2021-09-18T11:09:00Z,ERSX,634.54,634.54,634.54,634.54,0.1969,1,634.54
738,2021-09-18T11:16:00Z,ERSX,634.02,634.02,634.02,634.02,0.1968,1,634.02
739,2021-09-18T11:27:00Z,ERSX,635.54,635.54,635.54,635.54,0.1965,1,635.54
740,2021-09-18T11:31:00Z,ERSX,636.17,636.17,636.17,636.17,0.1965,1,636.17
741,2021-09-18T11:36:00Z,ERSX,636.24,636.24,636.24,636.24,0.1964,1,636.24
742,2021-09-18T11:54:00Z,ERSX,632.54,632.54,632.54,632.54,0.1975,1,632.54
743,2021-09-18T11:55:00Z,ERSX,630.81,630.92,630.81,630.92,0.3939,2,630.8646788525
744,2021-09-18T11:56:00Z,ERSX,631.89,631.89,631.82,631.82,0.3954,2,631.855
745,2021-09-18T11:59:00Z,ERSX,630.54,630.57,629.23,630.49,1.3882,7,629.9978929549
746,2021-09-18T12:00:00Z,ERSX,630.87,630.87,630.87,630.87,0.1981,1,630.87
747,2021-09-18T12:02:00Z,ERSX,629.19,629.19,629.12,629.12,0.3972,2,629.155
748,2021-09-18T12:03:00Z,ERSX,628.84,629.24,628.84,629.24,0.5957,3,629.0334027195
749,2021-09-18T12:04:00Z,ERSX,629.92,629.92,629.69,629.69,0.3969,2,629.8050289746
750,2021-09-18T12:05:00Z,ERSX,629.99,631.41,629.99,631.41,0.3966,2,630.6992839133
751,2021-09-18T12:06:00Z,ERSX,631.24,631.24,630.51,630.51,0.3962,2,630.8748157496
752,2021-09-18T12:11:00Z,ERSX,632.83,633.13,632.81,633.13,0.5923,3,632.9233682256
753,2021-09-18T12:12:00Z,ERSX,632.73,632.73,632.73,632.73,0.1975,1,632.73
754,2021-09-18T12:13:00Z,ERSX,633.26,633.26,633.26,633.26,0.1974,1,633.26
755,2021-09-18T12:17:00Z,ERSX,633.51,633.51,633.51,633.51,0.1973,1,633.51
756,2021-09-18T12:23:00Z,ERSX,634.43,634.43,634.43,634.43,0.1969,1,634.43
757,2021-09-18T12:25:00Z,ERSX,634.63,634.63,634.63,634.63,0.1969,1,634.63
758,2021-09-18T12:29:00Z,ERSX,632.67,632.67,632.67,632.67,0.1975,1,632.67
759,2021-09-18T12:31:00Z,ERSX,632.86,632.86,632.51,632.51,0.5926,3,632.7432939588
760,2021-09-18T12:33:00Z,ERSX,632.44,632.44,632.44,632.44,0.1803,1,632.44
761,2021-09-18T12:37:00Z,ERSX,630.12,630.12,630.12,630.12,0.1984,1,630.12
762,2021-09-18T12:38:00Z,ERSX,630.45,630.45,630.45,630.45,0.1306,1,630.45
763,2021-09-18T12:39:00Z,ERSX,631.06,631.06,630.68,630.68,0.3718,2,630.8824690694
764,2021-09-18T12:40:00Z,ERSX,629.57,630.01,629.57,630.01,0.5249,3,629.8167193751
765,2021-09-18T12:41:00Z,ERSX,629.63,629.63,629.63,629.63,0.1985,1,629.63
766,2021-09-18T12:43:00Z,ERSX,630.01,630.01,630.01,630.01,0.1986,1,630.01
767,2021-09-18T12:44:00Z,ERSX,630.23,630.23,630.23,630.23,0.1984,1,630.23
768,2021-09-18T12:45:00Z,ERSX,630.03,630.03,630.03,630.03,0.1984,1,630.03
769,2021-09-18T12:46:00Z,ERSX,630.6,631.86,630.6,631.86,0.3964,2,631.23
770,2021-09-18T12:48:00Z,ERSX,631.03,631.03,631.03,631.03,0.1979,1,631.03
771,2021-09-18T12:49:00Z,ERSX,630.61,630.61,630.61,630.61,0.1982,1,630.61
772,2021-09-18T12:50:00Z,ERSX,630.63,630.63,630.63,630.63,0.1982,1,630.63
773,2021-09-18T12:51:00Z,ERSX,631.81,631.93,631.81,631.93,0.3958,2,631.8699696817
774,2021-09-18T12:52:00Z,ERSX,631.83,631.83,631.83,631.83,0.1978,1,631.83
775,2021-09-18T12:57:00Z,ERSX,632.2,632.88,632.2,632.87,0.5931,3,632.6497740685
776,2021-09-18T13:00:00Z,ERSX,632.36,632.36,632.36,632.36,0.1977,1,632.36
777,2021-09-18T13:04:00Z,ERSX,633.3,633.3,633.3,633.3,0.1974,1,633.3
778,2021-09-18T13:05:00Z,ERSX,633.63,633.63,633.63,633.63,0.1973,1,633.63
779,2021-09-18T13:06:00Z,ERSX,634.67,634.67,634.67,634.67,0.1969,1,634.67
780,2021-09-18T13:08:00Z,ERSX,633.67,633.67,633.06,633.22,20.395,3,633.6597344447
781,2021-09-18T13:09:00Z,ERSX,633.46,633.8,633.46,633.8,0.3945,2,633.6299569075
782,2021-09-18T13:10:00Z,ERSX,633.93,633.93,633.93,633.93,0.1971,1,633.93
783,2021-09-18T13:12:00Z,ERSX,633.92,633.92,633.92,633.92,0.1972,1,633.92
784,2021-09-18T13:14:00Z,ERSX,633.96,633.96,633.96,633.96,0.1972,1,633.96
785,2021-09-18T13:20:00Z,ERSX,635.25,635.25,635.25,635.25,20.0,1,635.25
786,2021-09-18T13:22:00Z,ERSX,634.6,634.88,634.05,634.88,30.5819,5,634.6819085799
787,2021-09-18T13:24:00Z,ERSX,635.52,635.52,635.04,635.04,0.3935,2,635.2799390089
788,2021-09-18T13:26:00Z,ERSX,634.82,634.82,634.82,634.82,0.1969,1,634.82
789,2021-09-18T13:29:00Z,ERSX,634.64,634.64,634.64,634.64,0.197,1,634.64
790,2021-09-18T13:30:00Z,ERSX,633.73,633.73,633.31,633.31,0.3946,2,633.5198935631
791,2021-09-18T13:33:00Z,ERSX,633.22,633.22,632.74,632.74,0.3949,2,632.9799392251
792,2021-09-18T13:34:00Z,ERSX,632.92,632.92,632.92,632.92,0.1975,1,632.92
793,2021-09-18T13:37:00Z,ERSX,632.74,632.74,632.74,632.74,0.1975,1,632.74
794,2021-09-18T13:38:00Z,ERSX,632.32,632.32,631.05,631.05,40.1977,3,631.0562461036
795,2021-09-18T13:57:00Z,ERSX,634.43,634.43,634.43,634.43,20.0,1,634.43
796,2021-09-18T14:26:00Z,ERSX,635.85,636.34,635.85,636.12,20.3927,3,635.8573160003
797,2021-09-18T14:27:00Z,ERSX,636.59,637.24,636.52,637.24,0.7852,4,636.7723981151
798,2021-09-18T14:28:00Z,ERSX,636.19,636.19,635.92,635.92,0.393,2,636.0549312977
799,2021-09-18T14:29:00Z,ERSX,636.84,636.84,636.84,636.84,0.1963,1,636.84
800,2021-09-18T14:30:00Z,ERSX,636.72,636.72,636.72,636.72,0.1962,1,636.72
801,2021-09-18T14:33:00Z,ERSX,635.14,635.14,635.14,635.14,0.1968,1,635.14
802,2021-09-18T14:34:00Z,ERSX,634.62,634.62,634.62,634.62,0.1969,1,634.62
803,2021-09-18T14:37:00Z,ERSX,634.34,634.34,634.17,634.17,0.3942,2,634.255
804,2021-09-18T15:08:00Z,ERSX,631.94,631.94,631.94,631.94,0.1978,1,631.94
805,2021-09-18T15:10:00Z,ERSX,631.62,631.62,631.62,631.62,0.1979,1,631.62
806,2021-09-18T20:09:00Z,ERSX,623.2,623.2,623.2,623.2,20.0,1,623.2
807,2021-09-18T21:04:00Z,ERSX,621.31,621.31,621.31,621.31,1.5,1,621.31
808,2021-09-18T23:10:00Z,ERSX,629.24,629.36,629.24,629.36,0.3972,2,629.3
809,2021-09-18T23:12:00Z,ERSX,629.14,629.14,627.36,627.36,0.597,3,628.0088643216
810,2021-09-18T23:13:00Z,ERSX,627.76,627.76,626.83,627.51,1.5936,8,627.4161521084
811,2021-09-18T23:14:00Z,ERSX,628.01,628.01,628.01,628.01,0.1989,1,628.01
812,2021-09-18T23:15:00Z,ERSX,628.74,628.74,628.21,628.21,0.3978,2,628.4748667672
813,2021-09-18T23:20:00Z,ERSX,628.14,628.14,627.71,627.71,0.3981,2,627.9249459935
814,2021-09-18T23:26:00Z,ERSX,626.74,626.81,626.74,626.81,0.3988,2,626.775
815,2021-09-18T23:29:00Z,ERSX,627.34,627.34,626.81,626.81,0.3988,2,627.075
816,2021-09-18T23:30:00Z,ERSX,626.74,626.74,626.71,626.71,0.3988,2,626.725
817,2021-09-18T23:31:00Z,ERSX,627.14,627.31,627.14,627.31,0.3984,2,627.225
818,2021-09-18T23:57:00Z,ERSX,629.94,629.94,629.94,629.94,0.1984,1,629.94
819,2021-09-19T00:02:00Z,ERSX,630.73,630.73,630.73,630.73,0.1984,1,630.73
820,2021-09-19T00:03:00Z,ERSX,630.12,630.61,630.12,630.48,0.7931,4,630.4424889673
821,2021-09-19T00:04:00Z,ERSX,631.41,631.53,631.21,631.53,0.7918,4,631.3950063147
822,2021-09-19T00:05:00Z,ERSX,630.31,630.33,630.31,630.33,0.3966,2,630.32
823,2021-09-19T00:06:00Z,ERSX,630.41,630.41,630.41,630.41,0.1984,1,630.41
824,2021-09-19T00:10:00Z,ERSX,628.73,628.81,628.73,628.81,0.3976,2,628.77
825,2021-09-19T00:12:00Z,ERSX,628.66,628.66,628.66,628.66,0.1988,1,628.66
826,2021-09-19T00:14:00Z,ERSX,628.44,628.44,628.44,628.44,0.1989,1,628.44
827,2021-09-19T00:23:00Z,ERSX,627.81,627.81,627.81,627.81,0.1991,1,627.81
828,2021-09-19T00:29:00Z,ERSX,626.14,626.31,626.14,626.31,0.3992,2,626.225
829,2021-09-19T00:38:00Z,ERSX,626.84,626.84,626.84,626.84,0.1994,1,626.84
830,2021-09-19T00:39:00Z,ERSX,626.31,626.31,626.31,626.31,0.1996,1,626.31
831,2021-09-19T00:55:00Z,ERSX,623.79,623.79,623.16,623.16,0.4008,2,623.4748428144
832,2021-09-19T00:56:00Z,ERSX,623.84,624.54,623.84,624.54,30.0,2,624.0733333333
833,2021-09-19T01:10:00Z,ERSX,622.84,622.84,622.84,622.84,0.2007,1,622.84
834,2021-09-19T01:14:00Z,ERSX,622.71,622.71,622.71,622.71,0.2008,1,622.71
835,2021-09-19T01:19:00Z,ERSX,624.6,625.81,624.6,625.81,20.3995,3,624.619093066
836,2021-09-19T01:20:00Z,ERSX,622.89,622.89,622.61,622.61,0.8026,4,622.7874844256
837,2021-09-19T01:24:00Z,ERSX,622.64,622.64,622.64,622.64,0.2006,1,622.64
838,2021-09-19T01:25:00Z,ERSX,622.61,622.61,622.61,622.61,0.2007,1,622.61
839,2021-09-19T01:45:00Z,ERSX,628.05,628.69,628.05,628.37,40.3977,4,628.3517716355
840,2021-09-19T01:47:00Z,ERSX,629.47,630.37,629.47,630.37,30.0,2,630.07
841,2021-09-19T01:51:00Z,ERSX,633.44,633.44,633.32,633.32,10.1972,2,633.322320637
842,2021-09-19T01:52:00Z,ERSX,635.42,636.49,635.42,635.48,0.983,5,635.7999450661
843,2021-09-19T01:53:00Z,ERSX,637.21,637.93,635.56,637.93,0.7852,4,636.6061258278
844,2021-09-19T01:54:00Z,ERSX,638.51,639.47,636.51,639.47,1.9584,10,638.3317325368
845,2021-09-19T01:55:00Z,ERSX,639.12,639.52,639.12,639.22,0.3033,5,639.2272700297
846,2021-09-19T01:56:00Z,ERSX,639.16,640.16,639.16,639.27,0.6504,4,639.6764744772
847,2021-09-19T01:57:00Z,ERSX,639.81,640.68,639.81,640.68,0.7215,4,640.3534650035
848,2021-09-19T01:59:00Z,ERSX,641.17,641.27,641.17,641.27,0.5496,5,641.2345378457
849,2021-09-19T02:01:00Z,ERSX,643.17,643.17,643.17,643.17,0.0233,1,643.17
850,2021-09-19T02:02:00Z,ERSX,644.77,644.77,643.49,643.49,20.0144,2,643.4909209369
851,2021-09-19T02:05:00Z,ERSX,642.8,642.8,642.06,642.06,20.584,4,642.782314419
852,2021-09-19T02:06:00Z,ERSX,641.76,641.76,641.35,641.35,0.3896,2,641.555
853,2021-09-19T02:08:00Z,ERSX,642.26,642.26,641.14,641.14,0.3203,2,641.5788385888
854,2021-09-19T02:09:00Z,ERSX,641.72,641.72,641.44,641.44,0.3889,2,641.5797480072
855,2021-09-19T02:11:00Z,ERSX,641.92,641.92,641.92,641.92,0.1947,1,641.92
856,2021-09-19T02:13:00Z,ERSX,642.64,642.64,642.64,642.64,0.1945,1,642.64
857,2021-09-19T02:14:00Z,ERSX,643.92,643.92,643.92,643.92,0.1944,1,643.92
858,2021-09-19T02:15:00Z,ERSX,645.04,646.12,645.04,646.12,0.3875,2,645.5795819355
859,2021-09-19T02:16:00Z,ERSX,645.74,645.99,645.13,645.99,20.3871,3,645.9794604431
860,2021-09-19T02:17:00Z,ERSX,646.41,646.41,646.41,646.41,0.1934,1,646.41
861,2021-09-19T02:18:00Z,ERSX,647.03,647.03,647.03,647.03,0.1933,1,647.03
862,2021-09-19T02:20:00Z,ERSX,643.12,644.48,642.81,644.48,0.7767,4,643.6170529162
863,2021-09-19T02:21:00Z,ERSX,643.62,643.62,643.41,643.41,0.3885,2,643.514972973
864,2021-09-19T02:24:00Z,ERSX,641.91,641.91,641.91,641.91,0.1947,1,641.91
865,2021-09-19T02:25:00Z,ERSX,642.53,642.53,642.41,642.41,0.389,2,642.47
866,2021-09-19T02:26:00Z,ERSX,642.12,642.12,642.12,642.12,0.1926,1,642.12
867,2021-09-19T02:29:00Z,ERSX,641.93,642.29,641.92,642.29,30.1946,3,641.9290082995
868,2021-09-19T02:30:00Z,ERSX,641.22,641.22,641.22,641.22,0.1946,1,641.22
869,2021-09-19T02:31:00Z,ERSX,641.83,641.83,640.54,640.54,20.1951,2,641.8175376205
870,2021-09-19T02:32:00Z,ERSX,640.22,640.22,640.22,640.22,0.1951,1,640.22
871,2021-09-19T02:34:00Z,ERSX,639.29,640.32,639.03,640.32,20.3904,3,639.0448383553
872,2021-09-19T02:35:00Z,ERSX,639.64,639.64,639.12,639.12,0.3909,2,639.3800665132
873,2021-09-19T02:42:00Z,ERSX,638.84,638.84,638.52,638.52,0.3911,2,638.6799590897
874,2021-09-19T03:16:00Z,ERSX,635.74,635.74,635.74,635.74,0.1966,1,635.74
875,2021-09-19T03:17:00Z,ERSX,635.52,635.52,635.39,635.39,0.3933,2,635.4549834732
876,2021-09-19T03:18:00Z,ERSX,635.02,635.02,635.02,635.02,0.1967,1,635.02
877,2021-09-19T03:24:00Z,ERSX,636.1,636.1,636.1,636.1,20.0,1,636.1
878,2021-09-19T03:44:00Z,ERSX,635.45,635.45,635.45,635.45,0.135,1,635.45
879,2021-09-19T03:47:00Z,ERSX,634.41,634.48,634.41,634.48,30.0,2,634.4333333333
880,2021-09-19T03:48:00Z,ERSX,635.39,635.39,635.02,635.02,0.3934,2,635.205
881,2021-09-19T03:51:00Z,ERSX,633.54,633.54,633.32,633.32,0.3942,2,633.43
882,2021-09-19T03:59:00Z,ERSX,633.74,633.74,633.74,633.74,0.1975,1,633.74
883,2021-09-19T04:01:00Z,ERSX,633.42,633.42,633.42,633.42,0.1973,1,633.42
884,2021-09-19T04:13:00Z,ERSX,636.49,636.49,636.22,636.22,0.3929,2,636.3549656401
885,2021-09-19T04:16:00Z,ERSX,636.54,636.54,636.54,636.54,0.1964,1,636.54
886,2021-09-19T04:20:00Z,ERSX,636.32,636.54,636.32,636.54,0.3928,2,636.43
887,2021-09-19T04:27:00Z,ERSX,634.52,634.52,634.52,634.52,0.1965,1,634.52
888,2021-09-19T04:28:00Z,ERSX,634.64,634.64,634.64,634.64,0.1969,1,634.64
889,2021-09-19T04:39:00Z,ERSX,632.52,632.52,632.52,632.52,0.1969,1,632.52
890,2021-09-19T04:40:00Z,ERSX,632.44,632.44,632.44,632.44,0.1976,1,632.44
891,2021-09-19T04:42:00Z,ERSX,631.14,631.14,631.14,631.14,0.198,1,631.14
892,2021-09-19T04:43:00Z,ERSX,630.81,630.81,630.81,630.81,0.1982,1,630.81
893,2021-09-19T04:44:00Z,ERSX,631.32,631.32,631.32,631.32,0.1974,1,631.32
894,2021-09-19T04:45:00Z,ERSX,631.34,631.34,631.02,631.02,0.3958,2,631.18
895,2021-09-19T04:46:00Z,ERSX,631.14,631.14,631.14,631.14,0.1981,1,631.14
896,2021-09-19T04:48:00Z,ERSX,631.37,631.37,631.37,631.37,0.198,1,631.37
897,2021-09-19T04:59:00Z,ERSX,632.64,632.64,632.64,632.64,0.02,1,632.64
898,2021-09-19T05:08:00Z,ERSX,634.74,634.74,634.74,634.74,0.197,1,634.74
899,2021-09-19T05:09:00Z,ERSX,634.32,634.32,634.32,634.32,0.1971,1,634.32
900,2021-09-19T05:11:00Z,ERSX,635.29,635.47,635.29,635.47,0.3936,2,635.3799542683
901,2021-09-19T05:12:00Z,ERSX,635.94,635.94,635.94,635.94,0.1967,1,635.94
902,2021-09-19T05:14:00Z,ERSX,635.22,635.22,635.22,635.22,0.1967,1,635.22
903,2021-09-19T05:22:00Z,ERSX,636.49,636.49,636.49,636.49,0.1963,1,636.49
904,2021-09-19T05:49:00Z,ERSX,634.52,634.52,634.52,634.52,0.1965,1,634.52
905,2021-09-19T05:50:00Z,ERSX,635.04,635.04,635.04,635.04,0.197,1,635.04
906,2021-09-19T05:51:00Z,ERSX,635.22,635.22,635.22,635.22,0.1968,1,635.22
907,2021-09-19T05:58:00Z,ERSX,636.34,636.34,636.34,636.34,0.1964,1,636.34
908,2021-09-19T06:03:00Z,ERSX,636.73,636.73,636.73,636.73,0.1963,1,636.73
909,2021-09-19T06:13:00Z,ERSX,636.41,636.41,636.41,636.41,0.1964,1,636.41
910,2021-09-19T06:17:00Z,ERSX,635.93,635.93,635.93,635.93,0.1964,1,635.93
911,2021-09-19T06:18:00Z,ERSX,636.86,636.89,636.86,636.89,20.1966,2,636.8897079706
912,2021-09-19T06:19:00Z,ERSX,635.63,635.63,635.63,635.63,0.1966,1,635.63
913,2021-09-19T06:21:00Z,ERSX,634.81,634.81,634.81,634.81,0.1969,1,634.81
914,2021-09-19T06:23:00Z,ERSX,634.03,634.03,634.03,634.03,0.1971,1,634.03
915,2021-09-19T06:31:00Z,ERSX,635.11,635.11,635.11,635.11,0.1968,1,635.11
916,2021-09-19T06:39:00Z,ERSX,635.52,635.52,635.52,635.52,0.1963,1,635.52
917,2021-09-19T06:41:00Z,ERSX,635.74,635.74,635.74,635.74,0.1966,1,635.74
918,2021-09-19T06:46:00Z,ERSX,635.32,635.32,635.32,635.32,0.1966,1,635.32
919,2021-09-19T06:51:00Z,ERSX,635.14,635.14,635.14,635.14,0.1968,1,635.14
920,2021-09-19T06:54:00Z,ERSX,634.72,634.72,634.72,634.72,0.1968,1,634.72
921,2021-09-19T07:01:00Z,ERSX,639.34,639.34,639.34,639.34,0.1955,1,639.34
922,2021-09-19T07:02:00Z,ERSX,638.88,638.88,638.88,638.88,0.1957,1,638.88
923,2021-09-19T07:15:00Z,ERSX,635.51,635.51,635.04,635.04,0.3935,2,635.2749402795
924,2021-09-19T07:26:00Z,ERSX,634.93,634.96,634.93,634.96,0.3575,2,634.9465230769
925,2021-09-19T07:42:00Z,ERSX,635.55,635.55,635.55,635.55,0.181,1,635.55
926,2021-09-19T07:45:00Z,ERSX,635.02,635.02,635.02,635.02,0.0778,1,635.02
927,2021-09-19T07:48:00Z,ERSX,635.16,635.2,635.16,635.2,0.3937,2,635.17999492
928,2021-09-19T08:01:00Z,ERSX,637.66,637.66,637.66,637.66,0.196,1,637.66
929,2021-09-19T08:02:00Z,ERSX,637.22,637.22,636.94,636.94,0.222,2,636.9725405405
930,2021-09-19T08:03:00Z,ERSX,636.57,636.57,636.44,636.44,0.3909,2,636.5046840624
931,2021-09-19T08:10:00Z,ERSX,637.73,637.73,637.73,637.73,0.1961,1,637.73
932,2021-09-19T08:12:00Z,ERSX,637.72,637.72,637.72,637.72,0.196,1,637.72
933,2021-09-19T08:16:00Z,ERSX,637.47,637.47,637.47,637.47,0.0687,1,637.47
934,2021-09-19T08:27:00Z,ERSX,637.26,637.26,637.26,637.26,0.1961,1,637.26
935,2021-09-19T08:30:00Z,ERSX,637.57,637.7,637.4,637.4,0.5393,3,637.5436436121
936,2021-09-19T08:34:00Z,ERSX,638.02,638.02,638.02,638.02,0.1304,1,638.02
937,2021-09-19T08:41:00Z,ERSX,637.85,637.85,637.85,637.85,0.0808,1,637.85
938,2021-09-19T09:00:00Z,ERSX,637.99,637.99,637.99,637.99,0.196,1,637.99
939,2021-09-19T09:11:00Z,ERSX,638.51,638.51,638.51,638.51,0.076,1,638.51
940,2021-09-19T09:13:00Z,ERSX,637.47,637.47,637.47,637.47,0.0518,1,637.47
941,2021-09-19T09:14:00Z,ERSX,636.24,636.24,636.24,636.24,0.0321,1,636.24
942,2021-09-19T09:18:00Z,ERSX,634.63,634.63,634.63,634.63,0.1694,1,634.63
943,2021-09-19T09:21:00Z,ERSX,635.47,635.47,635.47,635.47,0.1647,1,635.47
944,2021-09-19T09:33:00Z,ERSX,635.01,635.01,635.01,635.01,0.1968,1,635.01
945,2021-09-19T09:39:00Z,ERSX,633.96,633.96,633.96,633.96,0.1972,1,633.96
946,2021-09-19T09:40:00Z,ERSX,634.65,634.65,634.65,634.65,0.197,1,634.65
947,2021-09-19T09:44:00Z,ERSX,634.55,634.74,634.55,634.74,0.3317,2,634.6627856497
948,2021-09-19T09:47:00Z,ERSX,634.88,634.88,634.88,634.88,0.1968,1,634.88
949,2021-09-19T10:12:00Z,ERSX,634.01,634.13,634.01,634.13,0.3943,2,634.0699847832
950,2021-09-19T10:15:00Z,ERSX,633.03,633.03,631.07,631.07,0.3917,3,632.3259969364
951,2021-09-19T10:25:00Z,ERSX,631.96,631.96,631.96,631.96,0.1978,1,631.96
952,2021-09-19T10:29:00Z,ERSX,632.66,632.66,632.66,632.66,0.1976,1,632.66
953,2021-09-19T10:32:00Z,ERSX,632.61,632.61,632.04,632.04,0.3953,2,632.3249279029
954,2021-09-19T10:38:00Z,ERSX,631.71,631.71,631.71,631.71,0.1978,1,631.71
955,2021-09-19T10:39:00Z,ERSX,632.14,632.14,632.14,632.14,0.1978,1,632.14
956,2021-09-19T10:41:00Z,ERSX,632.61,632.61,632.61,632.61,0.1976,1,632.61
957,2021-09-19T10:44:00Z,ERSX,632.94,632.94,632.91,632.91,0.395,2,632.925
958,2021-09-19T10:52:00Z,ERSX,632.64,632.64,632.64,632.64,0.1975,1,632.64
959,2021-09-19T10:59:00Z,ERSX,631.71,631.71,631.71,631.71,0.1978,1,631.71
960,2021-09-19T11:03:00Z,ERSX,629.89,629.89,628.64,629.11,0.7946,4,629.1368726403
961,2021-09-19T11:05:00Z,ERSX,629.74,629.74,628.42,628.77,0.9202,6,629.0181232341
962,2021-09-19T11:06:00Z,ERSX,628.82,628.82,627.67,627.67,0.1263,4,628.4972763262
963,2021-09-19T11:10:00Z,ERSX,627.57,627.57,627.57,627.57,0.0328,2,627.57
964,2021-09-19T11:17:00Z,ERSX,626.04,626.04,624.86,625.06,50.4,5,625.9778571429
965,2021-09-19T11:18:00Z,ERSX,625.36,625.67,625.36,625.67,0.5996,3,625.4966377585
